file	layers	dir	tag	b1	b2	b3	b4	w1	w2	dw	bitfield
DATA\GLOBAL\MONSTERS\CR\COF\CRWL2HT.COF	8	8	20	1	240	253	127	-4095	32765	2147348481	10000000000011111011111111111110b
DATA\GLOBAL\MONSTERS\CR\COF\CRWLBOW.COF	8	8	20	1	240	253	127	-4095	32765	2147348481	10000000000011111011111111111110b
DATA\GLOBAL\MONSTERS\CS\COF\CSA1HTH.COF	1	8	20	0	251	113	0	-1280	113	7469824	00000000110111111000111000000000b
DATA\GLOBAL\MONSTERS\CS\COF\CSA2HTH.COF	1	8	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\MONSTERS\CS\COF\CSDDHTH.COF	1	8	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\MONSTERS\CS\COF\CSDTHTH.COF	1	8	20	0	251	122	0	-1280	122	8059648	00000000110111110101111000000000b
DATA\GLOBAL\MONSTERS\CS\COF\CSGHHTH.COF	1	8	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\MONSTERS\CS\COF\CSNUHTH.COF	1	8	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\MONSTERS\CS\COF\CSS1HTH.COF	1	8	20	0	251	122	0	-1280	122	8059648	00000000110111110101111000000000b
DATA\GLOBAL\MONSTERS\CS\COF\CSWLHTH.COF	1	8	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\MONSTERS\CW\COF\CWNUHTH.COF	1	8	20	0	0	19	0	0	19	1245184	00000000000000001100100000000000b
DATA\GLOBAL\MONSTERS\CW\COF\CWS1HTH.COF	1	8	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\MONSTERS\CW\COF\CWWLHTH.COF	1	8	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\MONSTERS\DC\COF\DCA1HTH.COF	1	16	20	0	0	19	0	0	19	1245184	00000000000000001100100000000000b
DATA\GLOBAL\MONSTERS\DC\COF\DCDDHTH.COF	1	1	20	0	251	122	0	-1280	122	8059648	00000000110111110101111000000000b
DATA\GLOBAL\MONSTERS\DC\COF\DCDTHTH.COF	1	1	20	0	251	122	0	-1280	122	8059648	00000000110111110101111000000000b
DATA\GLOBAL\MONSTERS\DC\COF\DCGHHTH.COF	1	8	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\MONSTERS\DC\COF\DCNUHTH.COF	1	8	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\MONSTERS\DC\COF\DCWLHTH.COF	1	8	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\MONSTERS\DH\COF\DHDDHTH.COF	1	1	20	0	0	19	0	0	19	1245184	00000000000000001100100000000000b
DATA\GLOBAL\MONSTERS\DH\COF\DHDTHTH.COF	1	1	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\MONSTERS\DH\COF\DHNUHTH.COF	1	1	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\MONSTERS\DH\COF\DHS1HTH.COF	1	1	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\MONSTERS\DI\COF\DIA1HTH.COF	4	8	20	0	0	19	0	0	19	1245184	00000000000000001100100000000000b
DATA\GLOBAL\MONSTERS\DI\COF\DIA2HTH.COF	4	8	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\MONSTERS\DI\COF\DIBLHTH.COF	4	8	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\MONSTERS\DI\COF\DIDDHTH.COF	5	1	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\MONSTERS\DI\COF\DIDTHTH.COF	6	1	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\MONSTERS\DI\COF\DIGHHTH.COF	4	8	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\MONSTERS\DI\COF\DINUHTH.COF	4	8	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\MONSTERS\DI\COF\DIRNHTH.COF	4	8	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\MONSTERS\DI\COF\DIS1HTH.COF	4	8	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\MONSTERS\DI\COF\DIS2HTH.COF	5	8	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\MONSTERS\DI\COF\DIS3HTH.COF	5	8	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\MONSTERS\DI\COF\DIS4HTH.COF	4	8	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\MONSTERS\DI\COF\DISCHTH.COF	5	8	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\MONSTERS\DI\COF\DIWLHTH.COF	4	8	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\MONSTERS\DM\COF\DMA1HTH.COF	2	8	20	0	156	0	0	-25600	0	39936	00000000001110010000000000000000b
DATA\GLOBAL\MONSTERS\DM\COF\DMDDHTH.COF	1	8	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\MONSTERS\DM\COF\DMDTHTH.COF	1	8	20	0	156	0	0	-25600	0	39936	00000000001110010000000000000000b
DATA\GLOBAL\MONSTERS\DM\COF\DMGHHTH.COF	2	8	20	0	251	122	0	-1280	122	8059648	00000000110111110101111000000000b
DATA\GLOBAL\MONSTERS\DM\COF\DMNUHTH.COF	2	8	20	0	156	0	0	-25600	0	39936	00000000001110010000000000000000b
DATA\GLOBAL\MONSTERS\DM\COF\DMS1HTH.COF	2	8	20	0	156	0	0	-25600	0	39936	00000000001110010000000000000000b
DATA\GLOBAL\MONSTERS\DM\COF\DMWLHTH.COF	2	8	20	0	156	0	0	-25600	0	39936	00000000001110010000000000000000b
DATA\GLOBAL\MONSTERS\DR\COF\DRNUHTH.COF	1	8	20	0	0	19	0	0	19	1245184	00000000000000001100100000000000b
DATA\GLOBAL\MONSTERS\DR\COF\DRS1HTH.COF	1	1	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\MONSTERS\DR\COF\DRWLHTH.COF	1	8	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\MONSTERS\DS\COF\DSDDHTH.COF	1	1	20	0	0	19	0	0	19	1245184	00000000000000001100100000000000b
DATA\GLOBAL\MONSTERS\DS\COF\DSDTHTH.COF	1	1	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\MONSTERS\DS\COF\DSNUHTH.COF	1	8	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\MONSTERS\DS\COF\DSWLHTH.COF	1	8	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\MONSTERS\DU\COF\DUA1HTH.COF	4	8	20	0	0	19	0	0	19	1245184	00000000000000001100100000000000b
DATA\GLOBAL\MONSTERS\DU\COF\DUA2HTH.COF	4	8	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\MONSTERS\DU\COF\DUDDHTH.COF	5	8	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\MONSTERS\DU\COF\DUDTHTH.COF	5	8	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\MONSTERS\DU\COF\DUGHHTH.COF	4	8	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\MONSTERS\DU\COF\DUNUHTH.COF	4	8	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\MONSTERS\DU\COF\DUWLHTH.COF	4	8	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\MONSTERS\E9\COF\E9A1HTH.COF	1	1	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\MONSTERS\E9\COF\E9DDHTH.COF	1	16	20	0	252	18	0	-1024	18	1244160	00000000001111110100100000000000b
DATA\GLOBAL\MONSTERS\E9\COF\E9DTHTH.COF	1	16	20	0	251	18	0	-1280	18	1243904	00000000110111110100100000000000b
DATA\GLOBAL\MONSTERS\E9\COF\E9NUHTH.COF	1	16	20	0	251	18	0	-1280	18	1243904	00000000110111110100100000000000b
DATA\GLOBAL\MONSTERS\E9\COF\E9S1HTH.COF	1	16	20	0	251	18	0	-1280	18	1243904	00000000110111110100100000000000b
DATA\GLOBAL\MONSTERS\E9\COF\E9S2HTH.COF	1	16	20	0	251	18	0	-1280	18	1243904	00000000110111110100100000000000b
DATA\GLOBAL\MONSTERS\EC\COF\ECA1HTH.COF	2	8	20	0	0	19	0	0	19	1245184	00000000000000001100100000000000b
DATA\GLOBAL\MONSTERS\EC\COF\ECA2HTH.COF	2	8	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\MONSTERS\EC\COF\ECDDHTH.COF	1	8	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\MONSTERS\EC\COF\ECDTHTH.COF	1	8	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\MONSTERS\EC\COF\ECGHHTH.COF	2	8	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\MONSTERS\EC\COF\ECNUHTH.COF	2	8	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\MONSTERS\EC\COF\ECWLHTH.COF	2	8	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\MONSTERS\EG\COF\EGA1HTH.COF	2	8	20	0	0	19	0	0	19	1245184	00000000000000001100100000000000b
DATA\GLOBAL\MONSTERS\EG\COF\EGA2HTH.COF	2	8	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\MONSTERS\EG\COF\EGBLHTH.COF	2	8	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\MONSTERS\EG\COF\EGDDHTH.COF	3	8	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\MONSTERS\EG\COF\EGDTHTH.COF	3	8	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\MONSTERS\EG\COF\EGGHHTH.COF	2	8	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\MONSTERS\EG\COF\EGNUHTH.COF	2	8	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\MONSTERS\EG\COF\EGRNHTH.COF	2	8	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\MONSTERS\EG\COF\EGWLHTH.COF	2	8	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\MONSTERS\EH\COF\EHDDHTH.COF	1	1	20	0	0	19	0	0	19	1245184	00000000000000001100100000000000b
DATA\GLOBAL\MONSTERS\EH\COF\EHDTHTH.COF	2	1	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\MONSTERS\EH\COF\EHNUHTH.COF	1	1	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\MONSTERS\EH\COF\EHS3HTH.COF	2	1	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\MONSTERS\EH\COF\EHS4HTH.COF	2	1	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\MONSTERS\EL\COF\ELNUHTH.COF	1	8	20	0	0	19	0	0	19	1245184	00000000000000001100100000000000b
DATA\GLOBAL\MONSTERS\EL\COF\ELWLHTH.COF	1	8	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\MONSTERS\F0\COF\F0A1HTH.COF	2	8	20	0	251	18	0	-1280	18	1243904	00000000110111110100100000000000b
DATA\GLOBAL\MONSTERS\F0\COF\F0A2HTH.COF	2	8	20	0	251	18	0	-1280	18	1243904	00000000110111110100100000000000b
DATA\GLOBAL\MONSTERS\F0\COF\F0DDHTH.COF	1	8	20	0	251	18	0	-1280	18	1243904	00000000110111110100100000000000b
DATA\GLOBAL\MONSTERS\F0\COF\F0DTHTH.COF	2	1	20	0	251	18	0	-1280	18	1243904	00000000110111110100100000000000b
DATA\GLOBAL\MONSTERS\F0\COF\F0GHHTH.COF	2	8	20	0	251	18	0	-1280	18	1243904	00000000110111110100100000000000b
DATA\GLOBAL\MONSTERS\F0\COF\F0NUHTH.COF	2	8	20	0	251	18	0	-1280	18	1243904	00000000110111110100100000000000b
DATA\GLOBAL\MONSTERS\F0\COF\F0WLHTH.COF	2	8	20	0	251	18	0	-1280	18	1243904	00000000110111110100100000000000b
DATA\GLOBAL\MONSTERS\FA\COF\FAA1HTH.COF	4	8	20	0	156	0	0	-25600	0	39936	00000000001110010000000000000000b
DATA\GLOBAL\MONSTERS\FA\COF\FAA2HTH.COF	4	8	20	1	240	253	127	-4095	32765	2147348481	10000000000011111011111111111110b
DATA\GLOBAL\MONSTERS\FA\COF\FABLHTH.COF	4	8	20	1	240	253	127	-4095	32765	2147348481	10000000000011111011111111111110b
DATA\GLOBAL\MONSTERS\FA\COF\FADDHTH.COF	3	8	20	1	240	253	127	-4095	32765	2147348481	10000000000011111011111111111110b
DATA\GLOBAL\MONSTERS\FA\COF\FADTHTH.COF	3	8	20	1	240	253	127	-4095	32765	2147348481	10000000000011111011111111111110b
DATA\GLOBAL\MONSTERS\FA\COF\FAGHHTH.COF	4	8	20	1	240	253	127	-4095	32765	2147348481	10000000000011111011111111111110b
DATA\GLOBAL\MONSTERS\FA\COF\FANUHTH.COF	4	8	20	1	240	253	127	-4095	32765	2147348481	10000000000011111011111111111110b
DATA\GLOBAL\MONSTERS\FA\COF\FAS1HTH.COF	6	8	20	1	240	253	127	-4095	32765	2147348481	10000000000011111011111111111110b
DATA\GLOBAL\MONSTERS\FA\COF\FAS2HTH.COF	4	8	20	1	240	253	127	-4095	32765	2147348481	10000000000011111011111111111110b
DATA\GLOBAL\MONSTERS\FA\COF\FAWLHTH.COF	4	8	20	1	240	253	127	-4095	32765	2147348481	10000000000011111011111111111110b
DATA\GLOBAL\MONSTERS\FC\COF\FCA1HTH.COF	2	8	20	0	156	0	0	-25600	0	39936	00000000001110010000000000000000b
DATA\GLOBAL\MONSTERS\FC\COF\FCDDHTH.COF	1	8	20	0	156	0	0	-25600	0	39936	00000000001110010000000000000000b
DATA\GLOBAL\MONSTERS\FC\COF\FCDTHTH.COF	1	8	20	0	156	0	0	-25600	0	39936	00000000001110010000000000000000b
DATA\GLOBAL\MONSTERS\FC\COF\FCGHHTH.COF	1	8	20	0	156	0	0	-25600	0	39936	00000000001110010000000000000000b
DATA\GLOBAL\MONSTERS\FC\COF\FCNUHTH.COF	1	8	20	0	156	0	0	-25600	0	39936	00000000001110010000000000000000b
DATA\GLOBAL\MONSTERS\FC\COF\FCWLHTH.COF	1	8	20	0	156	0	0	-25600	0	39936	00000000001110010000000000000000b
DATA\GLOBAL\MONSTERS\FD\COF\FDA1HTH.COF	1	8	20	1	0	19	0	1	19	1245185	10000000000000001100100000000000b
DATA\GLOBAL\MONSTERS\FD\COF\FDA2HTH.COF	1	8	20	1	240	253	127	-4095	32765	2147348481	10000000000011111011111111111110b
DATA\GLOBAL\MONSTERS\FD\COF\FDDDHTH.COF	1	8	20	1	240	253	127	-4095	32765	2147348481	10000000000011111011111111111110b
DATA\GLOBAL\MONSTERS\FD\COF\FDDTHTH.COF	1	8	20	0	251	114	0	-1280	114	7535360	00000000110111110100111000000000b
DATA\GLOBAL\MONSTERS\FD\COF\FDGHHTH.COF	1	8	20	1	240	253	127	-4095	32765	2147348481	10000000000011111011111111111110b
DATA\GLOBAL\MONSTERS\FD\COF\FDNUHTH.COF	1	8	20	0	156	0	0	-25600	0	39936	00000000001110010000000000000000b
DATA\GLOBAL\MONSTERS\FD\COF\FDS1HTH.COF	1	8	20	1	240	253	127	-4095	32765	2147348481	10000000000011111011111111111110b
DATA\GLOBAL\MONSTERS\FD\COF\FDWLHTH.COF	1	8	20	1	240	253	127	-4095	32765	2147348481	10000000000011111011111111111110b
DATA\GLOBAL\MONSTERS\FE\COF\FEA11HS.COF	2	8	20	0	156	0	0	-25600	0	39936	00000000001110010000000000000000b
DATA\GLOBAL\MONSTERS\FE\COF\FEA1HTH.COF	2	8	20	0	156	0	0	-25600	0	39936	00000000001110010000000000000000b
DATA\GLOBAL\MONSTERS\FE\COF\FEDDHTH.COF	1	8	20	1	240	253	127	-4095	32765	2147348481	10000000000011111011111111111110b
DATA\GLOBAL\MONSTERS\FE\COF\FEDTHTH.COF	1	8	20	1	240	253	127	-4095	32765	2147348481	10000000000011111011111111111110b
DATA\GLOBAL\MONSTERS\FE\COF\FEGH1HS.COF	2	8	20	0	156	0	0	-25600	0	39936	00000000001110010000000000000000b
DATA\GLOBAL\MONSTERS\FE\COF\FEGHHTH.COF	2	8	20	0	156	0	0	-25600	0	39936	00000000001110010000000000000000b
DATA\GLOBAL\MONSTERS\FE\COF\FENU1HS.COF	2	8	20	0	156	0	0	-25600	0	39936	00000000001110010000000000000000b
DATA\GLOBAL\MONSTERS\FE\COF\FENUHTH.COF	2	8	20	0	156	0	0	-25600	0	39936	00000000001110010000000000000000b
DATA\GLOBAL\MONSTERS\FE\COF\FEWL1HS.COF	2	8	20	0	156	0	0	-25600	0	39936	00000000001110010000000000000000b
DATA\GLOBAL\MONSTERS\FE\COF\FEWLHTH.COF	2	8	20	0	156	0	0	-25600	0	39936	00000000001110010000000000000000b
DATA\GLOBAL\MONSTERS\FG\COF\FGA1HTH.COF	1	1	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\MONSTERS\FG\COF\FGDDHTH.COF	1	1	20	0	0	19	0	0	19	1245184	00000000000000001100100000000000b
DATA\GLOBAL\MONSTERS\FG\COF\FGDTHTH.COF	1	1	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\MONSTERS\FG\COF\FGNUHTH.COF	1	1	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\MONSTERS\FG\COF\FGS1HTH.COF	1	1	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\MONSTERS\FG\COF\FGS2HTH.COF	1	1	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\MONSTERS\FI\COF\FINUHTH.COF	1	16	20	0	0	19	0	0	19	1245184	00000000000000001100100000000000b
DATA\GLOBAL\MONSTERS\FK\COF\FKA11HS.COF	2	8	20	0	252	18	0	-1024	18	1244160	00000000001111110100100000000000b
DATA\GLOBAL\MONSTERS\FK\COF\FKDDHTH.COF	1	8	20	0	249	124	0	-1792	124	8190208	00000000100111110011111000000000b
DATA\GLOBAL\MONSTERS\FK\COF\FKDTHTH.COF	1	8	20	0	252	18	0	-1024	18	1244160	00000000001111110100100000000000b
DATA\GLOBAL\MONSTERS\FK\COF\FKGH1HS.COF	2	8	20	0	156	0	0	-25600	0	39936	00000000001110010000000000000000b
DATA\GLOBAL\MONSTERS\FK\COF\FKNU1HS.COF	2	8	20	0	156	0	0	-25600	0	39936	00000000001110010000000000000000b
DATA\GLOBAL\MONSTERS\FK\COF\FKWL1HS.COF	2	8	20	0	156	0	0	-25600	0	39936	00000000001110010000000000000000b
DATA\GLOBAL\MONSTERS\FM\COF\FMDDHTH.COF	1	1	20	0	0	19	0	0	19	1245184	00000000000000001100100000000000b
DATA\GLOBAL\MONSTERS\FM\COF\FMDTHTH.COF	1	1	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\MONSTERS\FM\COF\FMNUHTH.COF	1	1	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\MONSTERS\FM\COF\FMS1HTH.COF	1	1	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\MONSTERS\FM\COF\FMWLHTH.COF	1	1	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\MONSTERS\FR\COF\FRA1HTH.COF	2	8	20	0	251	122	0	-1280	122	8059648	00000000110111110101111000000000b
DATA\GLOBAL\MONSTERS\FR\COF\FRDDHTH.COF	2	8	20	0	156	0	0	-25600	0	39936	00000000001110010000000000000000b
DATA\GLOBAL\MONSTERS\FR\COF\FRDTHTH.COF	2	8	20	0	156	0	0	-25600	0	39936	00000000001110010000000000000000b
DATA\GLOBAL\MONSTERS\FR\COF\FRGHHTH.COF	2	8	20	0	156	0	0	-25600	0	39936	00000000001110010000000000000000b
DATA\GLOBAL\MONSTERS\FR\COF\FRNUHTH.COF	2	8	20	0	156	0	0	-25600	0	39936	00000000001110010000000000000000b
DATA\GLOBAL\MONSTERS\FR\COF\FRS1HTH.COF	2	8	20	0	156	0	0	-25600	0	39936	00000000001110010000000000000000b
DATA\GLOBAL\MONSTERS\FR\COF\FRWLHTH.COF	2	8	20	0	156	0	0	-25600	0	39936	00000000001110010000000000000000b
DATA\GLOBAL\MONSTERS\FS\COF\FSA1HTH.COF	1	8	20	1	0	19	0	1	19	1245185	10000000000000001100100000000000b
DATA\GLOBAL\MONSTERS\FS\COF\FSA2HTH.COF	2	8	20	1	240	253	127	-4095	32765	2147348481	10000000000011111011111111111110b
DATA\GLOBAL\MONSTERS\FS\COF\FSDDHTH.COF	2	8	20	1	240	253	127	-4095	32765	2147348481	10000000000011111011111111111110b
DATA\GLOBAL\MONSTERS\FS\COF\FSDTHTH.COF	2	8	20	1	240	253	127	-4095	32765	2147348481	10000000000011111011111111111110b
DATA\GLOBAL\MONSTERS\FS\COF\FSGHHTH.COF	1	8	20	1	240	253	127	-4095	32765	2147348481	10000000000011111011111111111110b
DATA\GLOBAL\MONSTERS\FS\COF\FSNUHTH.COF	1	8	20	1	240	253	127	-4095	32765	2147348481	10000000000011111011111111111110b
DATA\GLOBAL\MONSTERS\FS\COF\FSWLHTH.COF	1	8	20	1	240	253	127	-4095	32765	2147348481	10000000000011111011111111111110b
DATA\GLOBAL\MONSTERS\FW\COF\FWA1HTH.COF	1	8	20	1	0	19	0	1	19	1245185	10000000000000001100100000000000b
DATA\GLOBAL\MONSTERS\FW\COF\FWDDHTH.COF	1	8	20	1	240	253	127	-4095	32765	2147348481	10000000000011111011111111111110b
DATA\GLOBAL\MONSTERS\FW\COF\FWDTHTH.COF	1	8	20	1	240	253	127	-4095	32765	2147348481	10000000000011111011111111111110b
DATA\GLOBAL\MONSTERS\FW\COF\FWGHHTH.COF	1	8	20	1	240	253	127	-4095	32765	2147348481	10000000000011111011111111111110b
DATA\GLOBAL\MONSTERS\FW\COF\FWNUHTH.COF	1	8	20	1	240	253	127	-4095	32765	2147348481	10000000000011111011111111111110b
DATA\GLOBAL\MONSTERS\FW\COF\FWSCHTH.COF	1	8	20	1	240	253	127	-4095	32765	2147348481	10000000000011111011111111111110b
DATA\GLOBAL\MONSTERS\FW\COF\FWWLHTH.COF	1	8	20	1	240	253	127	-4095	32765	2147348481	10000000000011111011111111111110b
DATA\GLOBAL\MONSTERS\G1\COF\G1A1HTH.COF	1	8	20	0	156	0	0	-25600	0	39936	00000000001110010000000000000000b
DATA\GLOBAL\MONSTERS\G1\COF\G1DDHTH.COF	1	1	20	0	156	0	0	-25600	0	39936	00000000001110010000000000000000b
DATA\GLOBAL\MONSTERS\G1\COF\G1DTHTH.COF	1	1	20	0	156	0	0	-25600	0	39936	00000000001110010000000000000000b
DATA\GLOBAL\MONSTERS\G1\COF\G1NUHTH.COF	1	8	20	0	156	0	0	-25600	0	39936	00000000001110010000000000000000b
DATA\GLOBAL\MONSTERS\G1\COF\G1S1HTH.COF	1	1	20	0	156	0	0	-25600	0	39936	00000000001110010000000000000000b
DATA\GLOBAL\MONSTERS\G1\COF\G1WLHTH.COF	1	8	20	0	156	0	0	-25600	0	39936	00000000001110010000000000000000b
DATA\GLOBAL\MONSTERS\G2\COF\G2A1HTH.COF	1	8	20	0	156	0	0	-25600	0	39936	00000000001110010000000000000000b
DATA\GLOBAL\MONSTERS\G2\COF\G2DDHTH.COF	1	8	20	0	156	0	0	-25600	0	39936	00000000001110010000000000000000b
DATA\GLOBAL\MONSTERS\G2\COF\G2DTHTH.COF	1	8	20	0	156	0	0	-25600	0	39936	00000000001110010000000000000000b
DATA\GLOBAL\MONSTERS\G2\COF\G2NUHTH.COF	1	8	20	0	156	0	0	-25600	0	39936	00000000001110010000000000000000b
DATA\GLOBAL\MONSTERS\G2\COF\G2S1HTH.COF	1	1	20	0	156	0	0	-25600	0	39936	00000000001110010000000000000000b
DATA\GLOBAL\MONSTERS\G2\COF\G2WLHTH.COF	1	8	20	0	156	0	0	-25600	0	39936	00000000001110010000000000000000b
DATA\GLOBAL\MONSTERS\G3\COF\G3A1HTH.COF	1	8	20	0	156	0	0	-25600	0	39936	00000000001110010000000000000000b
DATA\GLOBAL\MONSTERS\G3\COF\G3DDHTH.COF	1	1	20	0	156	0	0	-25600	0	39936	00000000001110010000000000000000b
DATA\GLOBAL\MONSTERS\G3\COF\G3DTHTH.COF	1	1	20	0	156	0	0	-25600	0	39936	00000000001110010000000000000000b
DATA\GLOBAL\MONSTERS\G3\COF\G3NUHTH.COF	1	8	20	0	156	0	0	-25600	0	39936	00000000001110010000000000000000b
DATA\GLOBAL\MONSTERS\G3\COF\G3S1HTH.COF	1	1	20	0	156	0	0	-25600	0	39936	00000000001110010000000000000000b
DATA\GLOBAL\MONSTERS\G3\COF\G3WLHTH.COF	1	8	20	0	156	0	0	-25600	0	39936	00000000001110010000000000000000b
DATA\GLOBAL\MONSTERS\G4\COF\G4A1HTH.COF	1	8	20	0	156	0	0	-25600	0	39936	00000000001110010000000000000000b
DATA\GLOBAL\MONSTERS\G4\COF\G4DDHTH.COF	1	8	20	0	156	0	0	-25600	0	39936	00000000001110010000000000000000b
DATA\GLOBAL\MONSTERS\G4\COF\G4DTHTH.COF	1	8	20	0	156	0	0	-25600	0	39936	00000000001110010000000000000000b
DATA\GLOBAL\MONSTERS\G4\COF\G4NUHTH.COF	1	8	20	0	156	0	0	-25600	0	39936	00000000001110010000000000000000b
DATA\GLOBAL\MONSTERS\G4\COF\G4S1HTH.COF	2	1	20	0	156	0	0	-25600	0	39936	00000000001110010000000000000000b
DATA\GLOBAL\MONSTERS\G4\COF\G4WLHTH.COF	1	8	20	0	156	0	0	-25600	0	39936	00000000001110010000000000000000b
DATA\GLOBAL\MONSTERS\GB\COF\GBDDHTH.COF	2	8	20	0	0	19	0	0	19	1245184	00000000000000001100100000000000b
